asset_id,display_name,sponsor,nct_id,phase,overall_status,study_type,primary_purpose,start_date,brief_title,official_title,why_stopped,interventions,conditions,url
serplulimab,serplulimab (raw name appears to be a variant spelling),Shanghai Henlius Biotech,NCT05873790,,UNKNOWN,OBSERVATIONAL,,2023-06-01,A Prospective Observational Study of MRD Dynamic Monitoring in First-Line Serplulimab Plus Chemotherapy in Treatment of Extensive Small Cell Lung Cancer,A Prospective Observational Study of MRD Dynamic Monitoring in First-Line Serplulimab Plus Chemotherapy in Treatment of Extensive Small Cell Lung Cancer,,serplulimab,small cell lung cancer,https://clinicaltrials.gov/study/NCT05873790
serplulimab,serplulimab (raw name appears to be a variant spelling),Shanghai Henlius Biotech,NCT05882513,PHASE2,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT,2023-05-16,"A Prospective, Single-arm, Single-center, Exploratory Study of the Safety and Efficacy of Serplulimab Combined With Chemotherapy in Patients With Resectable Non-small-cell Lung Cancer","A Prospective, Single-arm, Single-center, Exploratory Study of the Safety and Efficacy of Serplulimab Combined With Chemotherapy in Patients With Resectable Non-small-cell Lung Cancer",,chemotherapy | chemotherapy | serplulimab | chemotherapy,non-small cell lung cancer,https://clinicaltrials.gov/study/NCT05882513
serplulimab,serplulimab (raw name appears to be a variant spelling),Shanghai Henlius Biotech,NCT05882630,PHASE1/PHASE2,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT,2023-06-01,"Surufatinib Combined With Serplulimab Plus Carboplatin and Etoposide as First-line Treatment for Extensive-stage Small-cell Lung Cancer：a Multicenter, Open-label, Phase I/II Trial","Surufatinib Combined With Serplulimab Plus Carboplatin and Etoposide as First-line Treatment for Extensive-stage Small-cell Lung Cancer：a Multicenter, Open-label, Phase I/II Trial",,carboplatin | surufatinib | etoposide | serplulimab,small-cell lung cancer,https://clinicaltrials.gov/study/NCT05882630
serplulimab,serplulimab (raw name appears to be a variant spelling),Shanghai Henlius Biotech,NCT05883670,,UNKNOWN,OBSERVATIONAL,,2023-03-09,"Evaluate Efficacy and Safety of Serplulimab（HLX10）in Patients With Advanced, Recurrent and Metastatic Cervical Cancer：A Prospective, Multicenter, Non-interventive Real-world Study","Evaluate Efficacy and Safety of Serplulimab（HLX10）in Patients With Advanced, Recurrent and Metastatic Cervical Cancer：A Prospective, Multicenter, Non-interventive Real-world Study",,serplulimab,cervical cancer,https://clinicaltrials.gov/study/NCT05883670
serplulimab,serplulimab (raw name appears to be a variant spelling),Shanghai Henlius Biotech,NCT05894837,PHASE2,UNKNOWN,INTERVENTIONAL,TREATMENT,2023-06-01,"Serplulimab in Combination With Regorafenib and Hepatic Artery Bicarbonate Infusion for Third-line Treatment in Patients With Colorectal Cancer and Liver Metastases: a Single-center, Single-arm, Phase 2 Trial","Serplulimab in Combination With Regorafenib and Hepatic Artery Bicarbonate Infusion for Third-line Treatment in Patients With Colorectal Cancer and Liver Metastases: a Single-center, Single-arm, Phase 2 Trial",,regorafenib | serplulimab,liver metastases | colorectal cancer,https://clinicaltrials.gov/study/NCT05894837
HLX208,HLX208,Shanghai Henlius Biotech,NCT05902728,PHASE1,COMPLETED,INTERVENTIONAL,TREATMENT,2023-07-04,Study on Food Influence and Drug-drug Interaction of HLX208 Tablets in Chinese Healthy Subjects,Study on Food Influence and Drug-drug Interaction of HLX208 Tablets in Chinese Healthy Subjects,,HLX208,,https://clinicaltrials.gov/study/NCT05902728
serplulimab,serplulimab (raw name appears to be a variant spelling),Shanghai Henlius Biotech,NCT05918419,PHASE2,UNKNOWN,INTERVENTIONAL,TREATMENT,2023-02-01,"Neoadjuvant Chemoradiation Plus Serplulimab in Patients With Locally Advanced Adenocarcinoma of Gastroesophageal Junction: a Single-arm,Open-label，Phase II Clinical Study","Neoadjuvant Chemoradiation Plus Serplulimab in Patients With Locally Advanced Adenocarcinoma of Gastroesophageal Junction: a Single-arm,Open-label，Phase II Clinical Study",,serplulimab,adenocarcinoma of gastroesophageal junction,https://clinicaltrials.gov/study/NCT05918419
serplulimab,serplulimab (raw name appears to be a variant spelling),Shanghai Henlius Biotech,NCT05942573,PHASE2,UNKNOWN,INTERVENTIONAL,TREATMENT,2022-12-24,"SCAFIGC：Continuation of Serplulimab Plus Chemotherapy After First Progression in Advanced Gastric or Gastro-oesophageal Junction Adenocarcinoma: an Open-label, Randomised Phase II Trial","SCAFIGC：Continuation of Serplulimab Plus Chemotherapy After First Progression in Advanced Gastric or Gastro-oesophageal Junction Adenocarcinoma: an Open-label, Randomised Phase II Trial",,apatinib | serplulimab | paclitaxel | capecitabine | oxaliplatin,gastroesophageal junction cancer | gastric cancer,https://clinicaltrials.gov/study/NCT05942573
serplulimab,serplulimab (raw name appears to be a variant spelling),Shanghai Henlius Biotech,NCT05954429,PHASE2,RECRUITING,INTERVENTIONAL,TREATMENT,2023-07-20,"A Study to Explore the Third-line Treatment of Fruquintinib Combined With Serplulimab in Advanced Non-liver-limited Metastatic Colorectal Cancer: a Single-center, Phase 2 Study","A Study to Explore the Third-line Treatment of Fruquintinib Combined With Serplulimab in Advanced Non-liver-limited Metastatic Colorectal Cancer: a Single-center, Phase 2 Study",,serplulimab | fruquintinib,colorectal cancer,https://clinicaltrials.gov/study/NCT05954429
serplulimab,serplulimab (raw name appears to be a variant spelling),Shanghai Henlius Biotech,NCT05957510,PHASE2,RECRUITING,INTERVENTIONAL,TREATMENT,2023-07-07,"Evaluation of Safety and Efficacy of Serplulimab Plus Chemotherapy in Patients With Histological Transformation From EGFR-mutated NSCLC to SCLC After Treatment: a Single-arm, Multicenter, Open-label Phase II Study","Evaluation of Safety and Efficacy of Serplulimab Plus Chemotherapy in Patients With Histological Transformation From EGFR-mutated NSCLC to SCLC After Treatment: a Single-arm, Multicenter, Open-label Phase II Study",,etoposide | serplulimab | carboplatin,non-small cell lung cancer | small cell lung cancer,https://clinicaltrials.gov/study/NCT05957510
serplulimab,serplulimab (raw name appears to be a variant spelling),Shanghai Henlius Biotech,NCT05975749,PHASE2,RECRUITING,INTERVENTIONAL,TREATMENT,2023-01-01,A Study of Compared Adjuvant Serplulimab and Trastuzuma and Chemotherapy vs Chemotherapy Only in Her-2 Positive Gastric Cancer With II-III Stage Following Curative Resection,A Study of Compared Adjuvant Serplulimab and Trastuzuma and Chemotherapy vs Chemotherapy Only in Her-2 Positive Gastric Cancer With II-III Stage Following Curative Resection,,serplulimab | trastuzumab,gastric cancer,https://clinicaltrials.gov/study/NCT05975749
serplulimab,serplulimab (raw name appears to be a variant spelling),Shanghai Henlius Biotech,NCT05988372,PHASE2,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT,2023-10-23,Surufatinib and Serplulimab Combined With AG Regimen Compare With AG Regimen as Conversion Therapy for Patients With Locally Advanced Pancreatic Cancer : a Phase II Randomized Controlled PILOT Study (SAGE),Surufatinib and Serplulimab Combined With AG Regimen Compare With AG Regimen as Conversion Therapy for Patients With Locally Advanced Pancreatic Cancer : a Phase II Randomized Controlled PILOT Study (SAGE),,serplulimab | gemcitabine | albumin-paclitaxel | surufatinib,pancreatic cancer,https://clinicaltrials.gov/study/NCT05988372
serplulimab,serplulimab (raw name appears to be a variant spelling),Shanghai Henlius Biotech,NCT06099951,PHASE2,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT,2023-11-01,Single Arm Phase II Clinical Trial of Recombinant Humanized Anti PD-1 Monoclonal Antibody and FOLFOXIRI Regimen Combined With Preoperative Intensity Modulated Radiation Therapy as the Total Neoadjuvant Treatment for pMMR Locally Advanced Low Rectal Cancer,Single Arm Phase II Clinical Trial of Recombinant Humanized Anti PD-1 Monoclonal Antibody and FOLFOXIRI Regimen Combined With Preoperative Intensity Modulated Radiation Therapy as the Total Neoadjuvant Treatment for pMMR Locally Advanced Low Rectal Cancer,,folfoxiri | folfoxiri | folfoxiri | serplulimab,rectal cancer,https://clinicaltrials.gov/study/NCT06099951
HLX43,HLX43,Shanghai Henlius Biotech,NCT06115642,PHASE1,RECRUITING,INTERVENTIONAL,TREATMENT,2023-11-24,"A Phase I Clinical Study to Evaluate the Safety, Tolerability, and Pharmacokinetic Characteristics of HLX43 (Anti-PD-L1 ADC) in Patients With Advanced/Metastatic Solid Tumors","A Phase I Clinical Study to Evaluate the Safety, Tolerability, and Pharmacokinetic Characteristics of HLX43 (Anti-PD-L1 ADC) in Patients With Advanced/Metastatic Solid Tumors",,HLX43,thymic carcinoma | non-small cell lung cancer,https://clinicaltrials.gov/study/NCT06115642
serplulimab,serplulimab (raw name appears to be a variant spelling),Shanghai Henlius Biotech,NCT06128252,,RECRUITING,INTERVENTIONAL,TREATMENT,2024-09-01,"A Prospective, Multicentre, Double-blind Randomized Controlled Clinical Study of the Efficacy and Safety of Taurine Combined With Serplulimab and Chemotherapy Versus Serplulimab Combined With Chemotherapy for Treatment of Locally Advanced Gastric or Gastroesophageal Junction Adenocarcinoma","A Prospective, Multicentre, Double-blind Randomized Controlled Clinical Study of the Efficacy and Safety of Taurine Combined With Serplulimab and Chemotherapy Versus Serplulimab Combined With Chemotherapy for Treatment of Locally Advanced Gastric or Gastroesophageal Junction Adenocarcinoma",,taurine | serplulimab | chemotherapy | chemotherapy | chemotherapy,gastroesophageal junction adenocarcinoma | gastric adenocarcinoma,https://clinicaltrials.gov/study/NCT06128252
serplulimab,serplulimab (raw name appears to be a variant spelling),Shanghai Henlius Biotech,NCT06156332,,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT,2024-01-28,"A Single-arm, Single-center, Phase II Clinical Study of Surufatinib Combined With Serplulimab in the Treatment of Advanced Solid Tumors With Neuroendocrine Differentiation That Failed Standard Therapy","A Single-arm, Single-center, Phase II Clinical Study of Surufatinib Combined With Serplulimab in the Treatment of Advanced Solid Tumors With Neuroendocrine Differentiation That Failed Standard Therapy",,serplulimab | surufatinib,advanced solid tumors with neuroendocrine differentiation,https://clinicaltrials.gov/study/NCT06156332
serplulimab,serplulimab (raw name appears to be a variant spelling),Shanghai Henlius Biotech,NCT06195683,PHASE2,UNKNOWN,INTERVENTIONAL,TREATMENT,2023-12-01,"Prospective, Single-center, Single-arm Phase 2 Clinical Study on the Efficacy and Safety of Single-agent Neoadjuvant Therapy With Serplulimab in Patients With Non-small Cell Lung Cancer With TPS ≥ 50%.","Prospective, Single-center, Single-arm Phase 2 Clinical Study on the Efficacy and Safety of Single-agent Neoadjuvant Therapy With Serplulimab in Patients With Non-small Cell Lung Cancer With TPS ≥ 50%.",,serplulimab,non-small cell lung cancer | non-small cell lung cancer,https://clinicaltrials.gov/study/NCT06195683
HLX42,HLX42,Shanghai Henlius Biotech,NCT06210815,PHASE1,RECRUITING,INTERVENTIONAL,TREATMENT,2024-03-14,"A Phase I Clinical Study to Evaluate the Safety, Tolerability, and Pharmacokinetic Characteristics of HLX42 (Anti-EGFR ADC) in Patients With Advanced/Metastatic Solid Tumors","A Phase I Clinical Study to Evaluate the Safety, Tolerability, and Pharmacokinetic Characteristics of HLX42 (Anti-EGFR ADC) in Patients With Advanced/Metastatic Solid Tumors",,HLX42,solid tumors,https://clinicaltrials.gov/study/NCT06210815
serplulimab,serplulimab (raw name appears to be a variant spelling),Shanghai Henlius Biotech,NCT06280495,PHASE2/PHASE3,RECRUITING,INTERVENTIONAL,TREATMENT,2024-02-01,"Neoadjuvant Combination of Serplulimab and Bevacizumab With FOLFOX Versus FOLFOX Alone for Resectable Liver Metastases in RAS/BRAF Wild-Type, pMMR/MSS Colorectal Cancer Patients","Neoadjuvant Combination of Serplulimab and Bevacizumab With FOLFOX Versus FOLFOX Alone for Resectable Liver Metastases in RAS/BRAF Wild-Type, pMMR/MSS Colorectal Cancer Patients",,serplulimab | oxaliplatin | bevacizumab | fluorouracil,colorectal cancer liver metastases,https://clinicaltrials.gov/study/NCT06280495
serplulimab,serplulimab (raw name appears to be a variant spelling),Shanghai Henlius Biotech,NCT06295926,PHASE2,RECRUITING,INTERVENTIONAL,TREATMENT,2024-04-04,A Single-arm Phase II Clinical Trial of Serplulimab Combined With Concurrent Chemoradiotherapy for Limited-stage Small Cell Lung Cancer(LS-SCLC).,A Single-arm Phase II Clinical Trial of Serplulimab Combined With Concurrent Chemoradiotherapy for Limited-stage Small Cell Lung Cancer(LS-SCLC).,,serplulimab,small cell lung cancer,https://clinicaltrials.gov/study/NCT06295926
serplulimab,serplulimab (raw name appears to be a variant spelling),Shanghai Henlius Biotech,NCT06302062,PHASE1,RECRUITING,INTERVENTIONAL,TREATMENT,2023-06-06,"An Open,Single-center,Phase I Clinical Study of Tumor-associated Lymph Node T Cell Therapy for Advanced Solid Tumors","An Open,Single-center,Phase I Clinical Study of Tumor-associated Lymph Node T Cell Therapy for Advanced Solid Tumors",,tumor associated lymph node t cell | serplulimab,solid tumor | ovarian cancer | melanoma | head and neck cancer | lung cancer,https://clinicaltrials.gov/study/NCT06302062
HLX05,cetuximab biosimilar candidate,Shanghai Henlius Biotech,NCT06309043,PHASE1,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT,2024-04-22,"A Randomized, Single Intravenous Dose, Parallel Phase I Clinical Study to Compare the Pharmacokinetic Characteristics, Safety, and Immunogenicity of HLX05 Vs. Erbitux® (Cetuximab) in Healthy Adult Male Chinese Subjects","A Randomized, Single Intravenous Dose, Parallel Phase I Clinical Study to Compare the Pharmacokinetic Characteristics, Safety, and Immunogenicity of HLX05 Vs. Erbitux® (Cetuximab) in Healthy Adult Male Chinese Subjects",,cetuximab | HLX05,,https://clinicaltrials.gov/study/NCT06309043
HLX6018,HLX6018,Shanghai Henlius Biotech,NCT06310746,PHASE1,COMPLETED,INTERVENTIONAL,TREATMENT,2024-04-23,"A Randomized, Double-Blind, Placebo-Controlled, Single-Dose Escalation Phase I Clinical Study to Assess the Safety, Pharmacokinetics, and Immunogenicity of HLX6018 in Healthy Subjects","A Randomized, Double-Blind, Placebo-Controlled, Single-Dose Escalation Phase I Clinical Study to Assess the Safety, Pharmacokinetics, and Immunogenicity of HLX6018 in Healthy Subjects",,HLX6018,,https://clinicaltrials.gov/study/NCT06310746
serplulimab,serplulimab (raw name appears to be a variant spelling),Shanghai Henlius Biotech,NCT06334757,PHASE2,UNKNOWN,INTERVENTIONAL,TREATMENT,2023-05-08,"A Multi-center, Open-label, Single-arm Study to Evaluate the Efficacy and Safety of Serplulimab Plus Bevacizumab and Chemotherapy for EGFRm+ Locally Advanced or Metastasis Non-Squamous NSCLC Patients After EGFR-TKI Treatment Failure","A Multi-center, Open-label, Single-arm Study to Evaluate the Efficacy and Safety of Serplulimab Plus Bevacizumab and Chemotherapy for EGFRm+ Locally Advanced or Metastasis Non-Squamous NSCLC Patients After EGFR-TKI Treatment Failure",,carboplatin | serplulimab | pemetrexed | bevacizumab,non-squamous non-small cell lung cancer,https://clinicaltrials.gov/study/NCT06334757
serplulimab,serplulimab (raw name appears to be a variant spelling),Shanghai Henlius Biotech,NCT06335147,,UNKNOWN,INTERVENTIONAL,TREATMENT,2024-04-01,"PD1 Antibody Combined With mFOLFOX6 Neoadjuvant Therapy for Advanced Resectable Metastatic Colon Cancer，Single Arm, Multicenter Phase II Clinical Study","PD1 Antibody Combined With mFOLFOX6 Neoadjuvant Therapy for Advanced Resectable Metastatic Colon Cancer，Single Arm, Multicenter Phase II Clinical Study",,serplulimab | fluorouracil | oxaliplatin,liver metastases | lung metastases | colon cancer,https://clinicaltrials.gov/study/NCT06335147
HLX04,bevacizumab (biosimilar),Shanghai Henlius Biotech,NCT06349980,PHASE2,RECRUITING,INTERVENTIONAL,TREATMENT,2024-08-05,"A Randomized, Double-blind, Multi-center, Phase II Study to Evaluate the Anti-tumor Efficacy, Safety and Tolerability of HLX53 (an Anti-TIGIT Fc Fusion Protein) Combined with Serplulimab Injection (HLX10, a Recombinant Anti-PD-1 Antibody) and HLX04 (a Biosimilar to Bevacizumab) Compared to Placebo + Serplulimab + HLX04, in Untreated, Locally Advanced or Metastatic Hepatocellular Carcinoma Patients.","A Randomized, Double-blind, Multi-center, Phase II Study to Evaluate the Anti-tumor Efficacy, Safety and Tolerability of HLX53 (an Anti-TIGIT Fc Fusion Protein) Combined with Serplulimab Injection (HLX10, a Recombinant Anti-PD-1 Antibody) and HLX04 (a Biosimilar to Bevacizumab) Compared to Placebo + Serplulimab + HLX04, in Untreated, Locally Advanced or Metastatic Hepatocellular Carcinoma Patients.",,hlx53 | serplulimab | hlx04,hepatocellular carcinoma,https://clinicaltrials.gov/study/NCT06349980
serplulimab,serplulimab (raw name appears to be a variant spelling),Shanghai Henlius Biotech,NCT06349980,PHASE2,RECRUITING,INTERVENTIONAL,TREATMENT,2024-08-05,"A Randomized, Double-blind, Multi-center, Phase II Study to Evaluate the Anti-tumor Efficacy, Safety and Tolerability of HLX53 (an Anti-TIGIT Fc Fusion Protein) Combined with Serplulimab Injection (HLX10, a Recombinant Anti-PD-1 Antibody) and HLX04 (a Biosimilar to Bevacizumab) Compared to Placebo + Serplulimab + HLX04, in Untreated, Locally Advanced or Metastatic Hepatocellular Carcinoma Patients.","A Randomized, Double-blind, Multi-center, Phase II Study to Evaluate the Anti-tumor Efficacy, Safety and Tolerability of HLX53 (an Anti-TIGIT Fc Fusion Protein) Combined with Serplulimab Injection (HLX10, a Recombinant Anti-PD-1 Antibody) and HLX04 (a Biosimilar to Bevacizumab) Compared to Placebo + Serplulimab + HLX04, in Untreated, Locally Advanced or Metastatic Hepatocellular Carcinoma Patients.",,hlx53 | serplulimab | hlx04,hepatocellular carcinoma,https://clinicaltrials.gov/study/NCT06349980
HLX53,HLX53,Shanghai Henlius Biotech,NCT06349980,PHASE2,RECRUITING,INTERVENTIONAL,TREATMENT,2024-08-05,"A Randomized, Double-blind, Multi-center, Phase II Study to Evaluate the Anti-tumor Efficacy, Safety and Tolerability of HLX53 (an Anti-TIGIT Fc Fusion Protein) Combined with Serplulimab Injection (HLX10, a Recombinant Anti-PD-1 Antibody) and HLX04 (a Biosimilar to Bevacizumab) Compared to Placebo + Serplulimab + HLX04, in Untreated, Locally Advanced or Metastatic Hepatocellular Carcinoma Patients.","A Randomized, Double-blind, Multi-center, Phase II Study to Evaluate the Anti-tumor Efficacy, Safety and Tolerability of HLX53 (an Anti-TIGIT Fc Fusion Protein) Combined with Serplulimab Injection (HLX10, a Recombinant Anti-PD-1 Antibody) and HLX04 (a Biosimilar to Bevacizumab) Compared to Placebo + Serplulimab + HLX04, in Untreated, Locally Advanced or Metastatic Hepatocellular Carcinoma Patients.",,hlx53 | serplulimab | hlx04,hepatocellular carcinoma,https://clinicaltrials.gov/study/NCT06349980
serplulimab,serplulimab (raw name appears to be a variant spelling),Shanghai Henlius Biotech,NCT06350162,PHASE2,UNKNOWN,INTERVENTIONAL,TREATMENT,2023-10-18,"A Randomized Controlled, Multicenter Phase II Study to Evaluate the Efficacy and Safety of Combination Therapy With Serplulimab and RT in Patients With ES-SCLC Who Have Not Progressed After Treat With Serplulimab Combined Chemotherapy","A Randomized Controlled, Multicenter Phase II Study to Evaluate the Efficacy and Safety of Combination Therapy With Serplulimab and RT in Patients With ES-SCLC Who Have Not Progressed After Treat With Serplulimab Combined Chemotherapy",,serplulimab,small cell lung cancer,https://clinicaltrials.gov/study/NCT06350162
serplulimab,serplulimab (raw name appears to be a variant spelling),Shanghai Henlius Biotech,NCT06354218,PHASE2,RECRUITING,INTERVENTIONAL,TREATMENT,2023-12-01,"A Single Arm, Prospective, Exploratory, Single Center Phase II Clinical Study of Serplulimab Combined With Synchronous Radiochemotherapy for the Treatment of Locally Advanced Esophageal Squamous Cell Cancer in Elderly Patients With Non Surgical Resectable Lesions Research Plan","A Single Arm, Prospective, Exploratory, Single Center Phase II Clinical Study of Serplulimab Combined With Synchronous Radiochemotherapy for the Treatment of Locally Advanced Esophageal Squamous Cell Cancer in Elderly Patients With Non Surgical Resectable Lesions Research Plan",,serplulimab,esophageal squamous cell carcinoma,https://clinicaltrials.gov/study/NCT06354218
serplulimab,serplulimab (raw name appears to be a variant spelling),Shanghai Henlius Biotech,NCT06364046,,UNKNOWN,INTERVENTIONAL,TREATMENT,2024-04-01,"Efficacy and Safety of DEB-BACE Combined With Serplulimab in First-line Treatment of SCLC:A Prospective, Single-center, Randomized, Open, Double-arm Clinical Trial","Efficacy and Safety of DEB-BACE Combined With Serplulimab in First-line Treatment of SCLC:A Prospective, Single-center, Randomized, Open, Double-arm Clinical Trial",,serplulimab,small cell lung cancer,https://clinicaltrials.gov/study/NCT06364046
serplulimab,serplulimab (raw name appears to be a variant spelling),Shanghai Henlius Biotech,NCT06368141,PHASE2,RECRUITING,INTERVENTIONAL,TREATMENT,2024-05-01,Neoadjuvant Chemotherapy Plus Sequential Immune Checkpoint Inhibitor (ICI) Therapy in Locally Advanced Colon Cancer,Neoadjuvant Chemotherapy Plus Sequential Immune Checkpoint Inhibitor (ICI) Therapy in Locally Advanced Colon Cancer,,capecitabine | serplulimab | oxaliplatin,colon cancer,https://clinicaltrials.gov/study/NCT06368141
serplulimab,serplulimab (raw name appears to be a variant spelling),Shanghai Henlius Biotech,NCT06370065,PHASE2,UNKNOWN,INTERVENTIONAL,TREATMENT,2023-04-27,Efficacy and Safety of Serplulimab Combined With Bevacizumab Biosimilar and HAIC in Advanced Hepatocellular Carcinoma (HCC) Patients,Efficacy and Safety of Serplulimab Combined With Bevacizumab Biosimilar and HAIC in Advanced Hepatocellular Carcinoma (HCC) Patients,,bevacizumab biosimilar | serplulimab,hepatocellular carcinoma,https://clinicaltrials.gov/study/NCT06370065
serplulimab,serplulimab (raw name appears to be a variant spelling),Shanghai Henlius Biotech,NCT06388135,PHASE4,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT,2024-05-01,"Serplulimab Combined With Nab-paclitaxel and Cisplatin in Neoadjuvant Therapy for Resectable Esophageal Squamous Cell Carcinoma: a Study Protocol of Prospective Single-center, Open Label and Exploratory Cohort Study (SNC-01)","Serplulimab Combined With Nab-paclitaxel and Cisplatin in Neoadjuvant Therapy for Resectable Esophageal Squamous Cell Carcinoma: a Study Protocol of Prospective Single-center, Open Label and Exploratory Cohort Study (SNC-01)",,serplulimab | paclitaxel | cisplatin,esophageal squamous cell carcinoma,https://clinicaltrials.gov/study/NCT06388135
serplulimab,serplulimab (raw name appears to be a variant spelling),Shanghai Henlius Biotech,NCT06393166,PHASE2,UNKNOWN,INTERVENTIONAL,TREATMENT,2023-05-01,"An Open-label, Single-arm, Multicenter, Phase II Clinical Study of the Efficacy and Safety of Sequential AG and mFOLFOX Combined With Serplulimab Injection and Bevacizumab Injection in Patients With Untreated Advanced Pancreatic Cancer","An Open-label, Single-arm, Multicenter, Phase II Clinical Study of the Efficacy and Safety of Sequential AG and mFOLFOX Combined With Serplulimab Injection and Bevacizumab Injection in Patients With Untreated Advanced Pancreatic Cancer",,serplulimab | bevacizumab,pancreatic cancer,https://clinicaltrials.gov/study/NCT06393166
serplulimab,serplulimab (raw name appears to be a variant spelling),Shanghai Henlius Biotech,NCT06394661,PHASE2,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT,2024-04-28,"Serplulimab Combined With NabPE for Early-stage Hormone Receptor-Positive, Human Epidermal Growth Factor Receptor 2-Negative (HR+/HER2-) Breast Cancer- A Single-arm, Multicenter, Phase 2 Clinical Study","Serplulimab Combined With NabPE for Early-stage Hormone Receptor-Positive, Human Epidermal Growth Factor Receptor 2-Negative (HR+/HER2-) Breast Cancer- A Single-arm, Multicenter, Phase 2 Clinical Study",,epirubicin | serplulimab | paclitaxel,breast cancer,https://clinicaltrials.gov/study/NCT06394661
serplulimab,serplulimab (raw name appears to be a variant spelling),Shanghai Henlius Biotech,NCT06419673,PHASE2,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT,2024-05-01,"Induced and Concurrent Serplulimab Plus Chemoradiotherapy Followed by Toripalimab Maintenance Therapy for Stage III-IVA Cervical Cancer: a Prospective, Multicenter, Randomized, Open Controlled Clinical Trial","Induced and Concurrent Serplulimab Plus Chemoradiotherapy Followed by Toripalimab Maintenance Therapy for Stage III-IVA Cervical Cancer: a Prospective, Multicenter, Randomized, Open Controlled Clinical Trial",,serplulimab | cisplatin | carboplatin,cervical adenosquamous cell carcinoma | cervical adenocarcinoma | cervical squamous cell carcinoma,https://clinicaltrials.gov/study/NCT06419673
serplulimab,serplulimab (raw name appears to be a variant spelling),Shanghai Henlius Biotech,NCT06422858,PHASE2,RECRUITING,INTERVENTIONAL,PREVENTION,2024-05-20,Sequential Tegafur-gimeracil-oteracil Potassium Capsule (s-1) and Serplulimab Following Concurrent Chemoradiotherapy in the Treatment of Locally Advanced Inoperable Esophageal Squamous Cell Carcinoma: A Single-Arm Phase II Clinical Trial,Sequential Tegafur-gimeracil-oteracil Potassium Capsule (s-1) and Serplulimab Following Concurrent Chemoradiotherapy in the Treatment of Locally Advanced Inoperable Esophageal Squamous Cell Carcinoma: A Single-Arm Phase II Clinical Trial,,serplulimab | tegafur-gimeracil-oteracil potassium,esophageal squamous cell carcinoma,https://clinicaltrials.gov/study/NCT06422858
serplulimab,serplulimab (raw name appears to be a variant spelling),Shanghai Henlius Biotech,NCT06433869,PHASE2,RECRUITING,INTERVENTIONAL,TREATMENT,2023-12-14,"Multi-arm, Phase II Clinical Study of Intraperitoneal Injection of Recombinant Human Tumor Necrosis Factor, Bevacizumab Monoclonal Antibody, and Serplulimab for the Treatment of Malignant Ascites Patients With Standard Therapy Failure","Multi-arm, Phase II Clinical Study of Intraperitoneal Injection of Recombinant Human Tumor Necrosis Factor, Bevacizumab Monoclonal Antibody, and Serplulimab for the Treatment of Malignant Ascites Patients With Standard Therapy Failure",,rmhTNF-NC | bevacizumab | serplulimab,malignant ascites,https://clinicaltrials.gov/study/NCT06433869
serplulimab,serplulimab (raw name appears to be a variant spelling),Shanghai Henlius Biotech,NCT06439550,PHASE2,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT,2024-07-15,Adjuvant Treatment With Serplulimab，Trastuzumab and SOX in the of HER-2 Positive Gastric/Gastroesophageal Junction Carcinoma (GC/GEJC),Adjuvant Treatment With Serplulimab，Trastuzumab and SOX in the of HER-2 Positive Gastric/Gastroesophageal Junction Carcinoma (GC/GEJC),,tegafur | trastuzumab | serplulimab | oxaliplatin,gastroesophageal junction carcinoma | gastric carcinoma,https://clinicaltrials.gov/study/NCT06439550
serplulimab,serplulimab (raw name appears to be a variant spelling),Shanghai Henlius Biotech,NCT06447454,,NOT_YET_RECRUITING,OBSERVATIONAL,,2024-07-01,Chemoradiotherapy Combined With Slulimumab in the Treatment of First-line Intrahepatic Cholangiocarcinoma: Efficacy and Safety Evaluation of a Phase II Clinical Study,Chemoradiotherapy Combined With Slulimumab in the Treatment of First-line Intrahepatic Cholangiocarcinoma: Efficacy and Safety Evaluation of a Phase II Clinical Study,,slulimumab | cisplatin | gemcitabine,intrahepatic cholangiocarcinoma,https://clinicaltrials.gov/study/NCT06447454
serplulimab,serplulimab (raw name appears to be a variant spelling),Shanghai Henlius Biotech,NCT06455072,PHASE2,RECRUITING,INTERVENTIONAL,TREATMENT,2023-02-01,"Nituzumab Plus Serplulimab Combined With SBRT in Recurrent Advanced Cervical Cancer: A Prospective, Multicenter, Single-arm, Phase II Clinical Trial","Nituzumab Plus Serplulimab Combined With SBRT in Recurrent Advanced Cervical Cancer: A Prospective, Multicenter, Single-arm, Phase II Clinical Trial",,nituzumab | serplulimab,cervical cancer | squamous cell cervical carcinoma,https://clinicaltrials.gov/study/NCT06455072
